,feature_combination,best_n_neighbors,best_cv_score
6147,"('age', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca')",5,0.7665693286852707
6148,"('age', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal')",19,0.7787720513517615
6149,"('age', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal')",13,0.7910941262173146
6150,"('age', 'trestbps', 'chol', 'restecg', 'thalach', 'slope', 'ca', 'thal')",13,0.797123887384757
6151,"('age', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca')",5,0.7600335734388445
6152,"('age', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'thal')",7,0.7755634860097101
6153,"('age', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'ca', 'thal')",19,0.7913355651326666
6154,"('age', 'trestbps', 'chol', 'restecg', 'exang', 'slope', 'ca', 'thal')",13,0.800366187757492
6155,"('age', 'trestbps', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'thal')",9,0.8055186435735635
6156,"('age', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca')",15,0.7921120689351049
6157,"('age', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'thal')",15,0.780033550030499
6158,"('age', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'ca', 'thal')",13,0.8134294005567841
6159,"('age', 'trestbps', 'chol', 'thalach', 'exang', 'slope', 'ca', 'thal')",11,0.8134754559506657
6160,"('age', 'trestbps', 'chol', 'thalach', 'oldpeak', 'slope', 'ca', 'thal')",19,0.7994825531077111
6161,"('age', 'trestbps', 'chol', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",3,0.7917839996825504
6162,"('age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope')",11,0.7292469994338797
6163,"('age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca')",11,0.7812324591672418
6164,"('age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal')",11,0.7705394268697091
6165,"('age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca')",9,0.769494730119444
6166,"('age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal')",17,0.7756231884057971
6167,"('age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal')",11,0.8055607508433594
6168,"('age', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca')",9,0.7503690786185854
6169,"('age', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal')",11,0.7534964861818408
6170,"('age', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal')",19,0.8092157971982534
6171,"('age', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal')",11,0.7801782677305179
6172,"('age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca')",17,0.7852107259353637
6173,"('age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal')",11,0.7618240165631469
6174,"('age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal')",19,0.8068912265598629
6175,"('age', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal')",11,0.8049167993630235
6176,"('age', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal')",17,0.7880708722302925
6177,"('age', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca')",19,0.7983298669320601
6178,"('age', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal')",15,0.782844619148967
6179,"('age', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal')",19,0.802623515347282
6180,"('age', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal')",13,0.8263038598545844
6181,"('age', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal')",13,0.773488825150215
6182,"('age', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",17,0.7939804079441759
6183,"('age', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca')",17,0.7951549786767179
6184,"('age', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal')",7,0.7919726306972683
6185,"('age', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal')",9,0.809422519509476
6186,"('age', 'trestbps', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal')",19,0.8300909874937334
6187,"('age', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal')",5,0.7907750303806106
6188,"('age', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",11,0.821401309615967
6189,"('age', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",19,0.8285658403727002
6190,"('age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope')",17,0.7067445669571055
6191,"('age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca')",19,0.7594199486905766
6192,"('age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal')",9,0.7712940481418742
6193,"('age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca')",11,0.753193192320576
6194,"('age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal')",13,0.7794944848495573
6195,"('age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal')",17,0.8261046562133518
6196,"('age', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca')",13,0.7555736254682539
6197,"('age', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal')",15,0.7405425123087213
6198,"('age', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal')",19,0.7882323118303286
6199,"('age', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal')",9,0.7831875623035043
6200,"('age', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca')",9,0.747600663523097
6201,"('age', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal')",15,0.7574168141493163
6202,"('age', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal')",15,0.8134274728012333
6203,"('age', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal')",11,0.8093270091210594
6204,"('age', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal')",13,0.8042670807453416
6205,"('age', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca')",19,0.7785296312439715
6206,"('age', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal')",17,0.7879948623571813
6207,"('age', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal')",19,0.8134702933730393
6208,"('age', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal')",9,0.826828891720196
6209,"('age', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal')",19,0.8008523805205726
6210,"('age', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",13,0.8086369986484403
6211,"('age', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca')",11,0.7878684122612423
6212,"('age', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal')",7,0.7914531800515783
6213,"('age', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal')",19,0.8249822918415595
6214,"('age', 'chol', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal')",19,0.8172480708827008
6215,"('age', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal')",15,0.795117777786414
6216,"('age', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",13,0.8170647243255938
6217,"('age', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",19,0.8245414445838444
6218,"('age', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca')",17,0.7979203777971894
6219,"('age', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal')",19,0.7752034932324787
6220,"('age', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal')",11,0.8093509065869859
6221,"('age', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal')",17,0.8420560317168067
6222,"('age', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal')",15,0.7741552275936663
6223,"('age', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",11,0.8040002049935767
6224,"('age', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",11,0.820836369478864
6225,"('age', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",11,0.8247777777777777
6226,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang')",19,0.7416354516578089
6227,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak')",15,0.7376728174053195
6228,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'slope')",17,0.7346068689764341
6229,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'ca')",19,0.7694593096100237
6230,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'thal')",11,0.8101954309780396
6231,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak')",15,0.7526762105111321
6232,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'slope')",5,0.7342074994248906
6233,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'ca')",19,0.7909770399953466
6234,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'thal')",15,0.7950393963419293
6235,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope')",5,0.7443576848727957
6236,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca')",13,0.7684828774369019
6237,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'thal')",13,0.7786840495719214
6238,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'slope', 'ca')",9,0.7601606688670015
6239,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'slope', 'thal')",19,0.7669167354384745
6240,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'ca', 'thal')",19,0.7966588855109069
6241,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak')",19,0.765673076535014
6242,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'slope')",7,0.7604079764628964
6243,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'ca')",15,0.8082436146706116
6244,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'thal')",15,0.7969404563287096
6245,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope')",7,0.7521178092467184
6246,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca')",7,0.7987847431595558
6247,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'thal')",17,0.8093012120517841
6248,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'slope', 'ca')",19,0.803544545744393
6249,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'slope', 'thal')",9,0.8049288945086047
6250,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'ca', 'thal')",19,0.8182614996383112
6251,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'slope')",11,0.7564504846793176
6252,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'ca')",19,0.7995031954065595
6253,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'thal')",15,0.7956289825099894
6254,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'slope', 'ca')",3,0.7897718453988288
6255,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'slope', 'thal')",17,0.784133896699114
6256,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'ca', 'thal')",19,0.8135754277928191
6257,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'oldpeak', 'slope', 'ca')",17,0.7856117510941429
6258,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'oldpeak', 'slope', 'thal')",17,0.7755358193802129
6259,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'oldpeak', 'ca', 'thal')",9,0.8040625506830053
6260,"('sex', 'cp', 'trestbps', 'chol', 'fbs', 'slope', 'ca', 'thal')",15,0.7892787475541099
6261,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak')",17,0.769748856249093
6262,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'slope')",19,0.7503295062994818
6263,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'ca')",19,0.8163705336672535
6264,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'thal')",17,0.7999776059745549
6265,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope')",19,0.7512502453347045
6266,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca')",9,0.8065738868082828
6267,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'thal')",15,0.8079547770938127
6268,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'slope', 'ca')",13,0.7779497354497354
6269,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'slope', 'thal')",11,0.7930040780475563
6270,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'ca', 'thal')",17,0.8266103172190128
6271,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope')",19,0.7549911122133168
6272,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'ca')",13,0.8075057642279688
6273,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'thal')",19,0.7823552932903126
6274,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'slope', 'ca')",19,0.7828949830292318
6275,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'slope', 'thal')",17,0.767257179326592
6276,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'exang', 'ca', 'thal')",17,0.8172887430393152
6277,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'slope', 'ca')",19,0.7916984641663632
6278,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'slope', 'thal')",17,0.7887452113104286
6279,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'ca', 'thal')",11,0.8219746951920864
6280,"('sex', 'cp', 'trestbps', 'chol', 'restecg', 'slope', 'ca', 'thal')",9,0.8012799322044174
6281,"('sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope')",17,0.7741087601669678
6282,"('sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'ca')",19,0.8086904933499136
6283,"('sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'thal')",15,0.7969003910743041
6284,"('sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'slope', 'ca')",19,0.800454144465586
6285,"('sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'slope', 'thal')",19,0.7873411504195849
6286,"('sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'ca', 'thal')",19,0.8260137318398189
6287,"('sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'slope', 'ca')",19,0.7956651067806674
6288,"('sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'slope', 'thal')",17,0.805188927015014
6289,"('sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'ca', 'thal')",7,0.83411074754553
6290,"('sex', 'cp', 'trestbps', 'chol', 'thalach', 'slope', 'ca', 'thal')",9,0.8184625117233815
6291,"('sex', 'cp', 'trestbps', 'chol', 'exang', 'oldpeak', 'slope', 'ca')",19,0.7876096540124001
6292,"('sex', 'cp', 'trestbps', 'chol', 'exang', 'oldpeak', 'slope', 'thal')",15,0.7919139340191971
6293,"('sex', 'cp', 'trestbps', 'chol', 'exang', 'oldpeak', 'ca', 'thal')",9,0.817273560154567
6294,"('sex', 'cp', 'trestbps', 'chol', 'exang', 'slope', 'ca', 'thal')",17,0.8046715357699339
6295,"('sex', 'cp', 'trestbps', 'chol', 'oldpeak', 'slope', 'ca', 'thal')",17,0.7962815300641388
6296,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak')",19,0.7805724357485551
6297,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'slope')",15,0.7695069724583915
6298,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'ca')",19,0.803632777440939
6299,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'thal')",17,0.7998089942775757
6300,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope')",19,0.7562334201802641
6301,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca')",9,0.7783277179215393
6302,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'thal')",19,0.8127481977016684
6303,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope', 'ca')",19,0.7915429857313916
6304,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope', 'thal')",15,0.793044975534678
6305,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'ca', 'thal')",11,0.8138392370970555
6306,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope')",13,0.7552790722433269
6307,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca')",17,0.7903332840116291
6308,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'thal')",19,0.7988636475091931
6309,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'ca')",19,0.7857749537073033
6310,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'thal')",17,0.771195235097981
6311,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'ca', 'thal')",13,0.8091780920156205
6312,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca')",5,0.7831426432143441
6313,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'slope', 'thal')",19,0.7931518047170221
6314,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal')",17,0.7996858978380718
6315,"('sex', 'cp', 'trestbps', 'fbs', 'restecg', 'slope', 'ca', 'thal')",7,0.7972076568232175
6316,"('sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope')",7,0.770183294046231
6317,"('sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca')",17,0.8089346027027184
6318,"('sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'thal')",13,0.8053413140804446
6319,"('sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'ca')",19,0.8092430854169983
6320,"('sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'thal')",9,0.7918337604424561
6321,"('sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'ca', 'thal')",19,0.8216399108138239
6322,"('sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca')",13,0.794944745115607
6323,"('sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope', 'thal')",17,0.7966690052891425
6324,"('sex', 'cp', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal')",15,0.8173275556971209
6325,"('sex', 'cp', 'trestbps', 'fbs', 'thalach', 'slope', 'ca', 'thal')",9,0.8141060287002316
6326,"('sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'ca')",9,0.8048922184688776
6327,"('sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'thal')",7,0.7916087252977493
6328,"('sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'ca', 'thal')",11,0.8216556734787093
6329,"('sex', 'cp', 'trestbps', 'fbs', 'exang', 'slope', 'ca', 'thal')",17,0.8140532285749676
6330,"('sex', 'cp', 'trestbps', 'fbs', 'oldpeak', 'slope', 'ca', 'thal')",19,0.8005355469600322
6331,"('sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope')",17,0.7724251499981003
6332,"('sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca')",19,0.815615671819425
6333,"('sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal')",7,0.7994446079928996
6334,"('sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'slope', 'ca')",11,0.8091544831979615
6335,"('sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'slope', 'thal')",3,0.7792618129508369
6336,"('sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'ca', 'thal')",13,0.8126070055604762
6337,"('sex', 'cp', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca')",15,0.787491269331849
6338,"('sex', 'cp', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal')",11,0.800858753163101
6339,"('sex', 'cp', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal')",19,0.8342466989666022
6340,"('sex', 'cp', 'trestbps', 'restecg', 'thalach', 'slope', 'ca', 'thal')",5,0.8092436898638272
6341,"('sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'ca')",15,0.799482535867212
6342,"('sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'thal')",9,0.7749409421951834
6343,"('sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'ca', 'thal')",13,0.8084823631604715
6344,"('sex', 'cp', 'trestbps', 'restecg', 'exang', 'slope', 'ca', 'thal')",17,0.8044948622019559
6345,"('sex', 'cp', 'trestbps', 'restecg', 'oldpeak', 'slope', 'ca', 'thal')",19,0.792055369751022
6346,"('sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca')",9,0.8134450637928898
6347,"('sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'thal')",19,0.7921790673095022
6348,"('sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'ca', 'thal')",19,0.8173419334288899
6349,"('sex', 'cp', 'trestbps', 'thalach', 'exang', 'slope', 'ca', 'thal')",19,0.8094636973332625
6350,"('sex', 'cp', 'trestbps', 'thalach', 'oldpeak', 'slope', 'ca', 'thal')",9,0.8183740215769202
6351,"('sex', 'cp', 'trestbps', 'exang', 'oldpeak', 'slope', 'ca', 'thal')",17,0.8176170657040223
6352,"('sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak')",17,0.7837642870294176
6353,"('sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope')",19,0.7553487004567385
6354,"('sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'ca')",19,0.7984197509400304
6355,"('sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'thal')",15,0.8049000892883426
6356,"('sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope')",19,0.7397367356349049
6357,"('sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca')",15,0.7898477807879686
6358,"('sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'thal')",17,0.8079178712916317
6359,"('sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'ca')",13,0.7835602017554725
6360,"('sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'thal')",15,0.8057532397822254
